LAST SEEN   TYPE      REASON                         OBJECT                            MESSAGE
48m         Normal    Scheduled                      pod/cpu-app-7644f97777-579bw      Successfully assigned default/cpu-app-7644f97777-579bw to kind-worker
48m         Normal    Scheduled                      pod/cpu-app-7644f97777-x9nl4      Successfully assigned default/cpu-app-7644f97777-x9nl4 to kind-worker2
48m         Normal    Scheduled                      pod/cpu-app-7644f97777-798xc      Successfully assigned default/cpu-app-7644f97777-798xc to kind-worker
48m         Normal    Pulled                         pod/cpu-app-7644f97777-tl5qq      Successfully pulled image "polinux/stress" in 1.626s (1.626s including waiting). Image size: 4041495 bytes.
48m         Normal    Pulled                         pod/cpu-app-7644f97777-x9nl4      Successfully pulled image "polinux/stress" in 2.159s (2.159s including waiting). Image size: 4041495 bytes.
48m         Normal    Pulled                         pod/cpu-app-7644f97777-579bw      Successfully pulled image "polinux/stress" in 1.601s (1.601s including waiting). Image size: 4041495 bytes.
48m         Normal    Pulled                         pod/cpu-app-7644f97777-798xc      Successfully pulled image "polinux/stress" in 1.948s (3.527s including waiting). Image size: 4041495 bytes.
47m         Normal    Scheduled                      pod/cpu-app-7644f97777-g6d92      Successfully assigned default/cpu-app-7644f97777-g6d92 to kind-worker3
47m         Normal    Scheduled                      pod/cpu-app-7644f97777-rr7r9      Successfully assigned default/cpu-app-7644f97777-rr7r9 to kind-worker2
47m         Normal    Scheduled                      pod/cpu-app-7644f97777-xpcm5      Successfully assigned default/cpu-app-7644f97777-xpcm5 to kind-worker2
47m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-7644f97777 to 24 from 14
47m         Normal    Scheduled                      pod/cpu-app-7644f97777-vfwvn      Successfully assigned default/cpu-app-7644f97777-vfwvn to kind-worker2
47m         Normal    Scheduled                      pod/cpu-app-7644f97777-vfw22      Successfully assigned default/cpu-app-7644f97777-vfw22 to kind-worker3
47m         Normal    Scheduled                      pod/cpu-app-7644f97777-bqhw2      Successfully assigned default/cpu-app-7644f97777-bqhw2 to kind-worker
47m         Normal    Scheduled                      pod/cpu-app-7644f97777-c67cn      Successfully assigned default/cpu-app-7644f97777-c67cn to kind-worker
47m         Normal    Scheduled                      pod/cpu-app-7644f97777-r9966      Successfully assigned default/cpu-app-7644f97777-r9966 to kind-worker3
47m         Normal    Scheduled                      pod/cpu-app-7644f97777-c8k8p      Successfully assigned default/cpu-app-7644f97777-c8k8p to kind-worker
47m         Normal    Scheduled                      pod/cpu-app-7644f97777-fftpf      Successfully assigned default/cpu-app-7644f97777-fftpf to kind-worker2
47m         Normal    SuccessfulCreate               replicaset/cpu-app-7644f97777     (combined from similar events): Created pod: cpu-app-7644f97777-bqhw2
47m         Normal    Pulled                         pod/cpu-app-7644f97777-rr7r9      Successfully pulled image "polinux/stress" in 1.823s (1.823s including waiting). Image size: 4041495 bytes.
47m         Normal    Pulled                         pod/cpu-app-7644f97777-bqhw2      Successfully pulled image "polinux/stress" in 1.557s (1.557s including waiting). Image size: 4041495 bytes.
47m         Normal    Pulled                         pod/cpu-app-7644f97777-r9966      Successfully pulled image "polinux/stress" in 1.632s (1.632s including waiting). Image size: 4041495 bytes.
47m         Normal    Pulled                         pod/cpu-app-7644f97777-vfw22      Successfully pulled image "polinux/stress" in 1.539s (2.865s including waiting). Image size: 4041495 bytes.
47m         Normal    Pulled                         pod/cpu-app-7644f97777-c8k8p      Successfully pulled image "polinux/stress" in 1.552s (2.941s including waiting). Image size: 4041495 bytes.
47m         Normal    Pulled                         pod/cpu-app-7644f97777-xpcm5      Successfully pulled image "polinux/stress" in 1.613s (3.17s including waiting). Image size: 4041495 bytes.
47m         Normal    Pulled                         pod/cpu-app-7644f97777-fftpf      Successfully pulled image "polinux/stress" in 1.498s (4.105s including waiting). Image size: 4041495 bytes.
47m         Normal    Pulled                         pod/cpu-app-7644f97777-c67cn      Successfully pulled image "polinux/stress" in 1.567s (4.31s including waiting). Image size: 4041495 bytes.
47m         Normal    Pulled                         pod/cpu-app-7644f97777-g6d92      Successfully pulled image "polinux/stress" in 1.569s (4.365s including waiting). Image size: 4041495 bytes.
47m         Normal    Pulled                         pod/cpu-app-7644f97777-vfwvn      Successfully pulled image "polinux/stress" in 2.86s (6.91s including waiting). Image size: 4041495 bytes.
47m         Normal    Pulled                         pod/cpu-app-7644f97777-w2m4m      Successfully pulled image "polinux/stress" in 1.406s (1.406s including waiting). Image size: 4041495 bytes.
47m         Normal    Pulled                         pod/cpu-app-7644f97777-kdp48      Successfully pulled image "polinux/stress" in 1.408s (1.408s including waiting). Image size: 4041495 bytes.
47m         Normal    Pulled                         pod/cpu-app-7644f97777-n42xv      Successfully pulled image "polinux/stress" in 1.606s (3.001s including waiting). Image size: 4041495 bytes.
47m         Normal    Pulled                         pod/cpu-app-7644f97777-zzsjp      Successfully pulled image "polinux/stress" in 1.568s (2.965s including waiting). Image size: 4041495 bytes.
47m         Normal    Pulled                         pod/cpu-app-7644f97777-sfzkn      Successfully pulled image "polinux/stress" in 1.706s (3.465s including waiting). Image size: 4041495 bytes.
47m         Normal    Pulled                         pod/cpu-app-7644f97777-ngmnt      Successfully pulled image "polinux/stress" in 1.761s (5.217s including waiting). Image size: 4041495 bytes.
47m         Normal    Pulled                         pod/cpu-app-7644f97777-7mwm6      Successfully pulled image "polinux/stress" in 1.427s (1.427s including waiting). Image size: 4041495 bytes.
47m         Normal    Pulled                         pod/cpu-app-7644f97777-6gkxz      Successfully pulled image "polinux/stress" in 1.758s (1.758s including waiting). Image size: 4041495 bytes.
47m         Normal    Pulled                         pod/cpu-app-7644f97777-cgh4r      Successfully pulled image "polinux/stress" in 1.651s (1.651s including waiting). Image size: 4041495 bytes.
47m         Normal    Pulled                         pod/cpu-app-7644f97777-lrjr7      Successfully pulled image "polinux/stress" in 1.677s (2.322s including waiting). Image size: 4041495 bytes.
44m         Normal    Pulled                         pod/cpu-app-7644f97777-fftpf      Successfully pulled image "polinux/stress" in 2.128s (2.128s including waiting). Image size: 4041495 bytes.
44m         Normal    Pulled                         pod/cpu-app-7644f97777-tl5qq      Successfully pulled image "polinux/stress" in 1.92s (1.92s including waiting). Image size: 4041495 bytes.
44m         Normal    Pulled                         pod/cpu-app-7644f97777-798xc      Successfully pulled image "polinux/stress" in 2.052s (2.052s including waiting). Image size: 4041495 bytes.
44m         Normal    Pulled                         pod/cpu-app-7644f97777-c67cn      Successfully pulled image "polinux/stress" in 1.553s (3.577s including waiting). Image size: 4041495 bytes.
44m         Normal    Pulled                         pod/cpu-app-7644f97777-vfwvn      Successfully pulled image "polinux/stress" in 1.843s (2.968s including waiting). Image size: 4041495 bytes.
44m         Normal    Pulled                         pod/cpu-app-7644f97777-xpcm5      Successfully pulled image "polinux/stress" in 1.616s (4.571s including waiting). Image size: 4041495 bytes.
44m         Normal    Pulled                         pod/cpu-app-7644f97777-g6d92      Successfully pulled image "polinux/stress" in 1.557s (3.463s including waiting). Image size: 4041495 bytes.
44m         Normal    Pulled                         pod/cpu-app-7644f97777-r9966      Successfully pulled image "polinux/stress" in 1.523s (4.982s including waiting). Image size: 4041495 bytes.
44m         Normal    Pulled                         pod/cpu-app-7644f97777-579bw      Successfully pulled image "polinux/stress" in 1.564s (4.138s including waiting). Image size: 4041495 bytes.
44m         Normal    Pulled                         pod/cpu-app-7644f97777-x9nl4      Successfully pulled image "polinux/stress" in 1.468s (5.036s including waiting). Image size: 4041495 bytes.
44m         Normal    Pulled                         pod/cpu-app-7644f97777-bqhw2      Successfully pulled image "polinux/stress" in 1.535s (5.669s including waiting). Image size: 4041495 bytes.
44m         Normal    Pulled                         pod/cpu-app-7644f97777-vfw22      Successfully pulled image "polinux/stress" in 1.528s (6.491s including waiting). Image size: 4041495 bytes.
44m         Normal    Pulled                         pod/cpu-app-7644f97777-c8k8p      Successfully pulled image "polinux/stress" in 1.492s (7.149s including waiting). Image size: 4041495 bytes.
44m         Normal    Pulled                         pod/cpu-app-7644f97777-rr7r9      Successfully pulled image "polinux/stress" in 1.565s (6.596s including waiting). Image size: 4041495 bytes.
44m         Normal    Pulled                         pod/cpu-app-7644f97777-ngmnt      Successfully pulled image "polinux/stress" in 1.635s (1.635s including waiting). Image size: 4041495 bytes.
43m         Normal    Pulled                         pod/cpu-app-7644f97777-sfzkn      Successfully pulled image "polinux/stress" in 1.949s (2.586s including waiting). Image size: 4041495 bytes.
43m         Normal    Pulled                         pod/cpu-app-7644f97777-w2m4m      Successfully pulled image "polinux/stress" in 1.942s (1.942s including waiting). Image size: 4041495 bytes.
43m         Normal    Pulled                         pod/cpu-app-7644f97777-n42xv      Successfully pulled image "polinux/stress" in 1.752s (1.752s including waiting). Image size: 4041495 bytes.
43m         Normal    Pulled                         pod/cpu-app-7644f97777-zzsjp      Successfully pulled image "polinux/stress" in 1.512s (3.454s including waiting). Image size: 4041495 bytes.
43m         Normal    Pulled                         pod/cpu-app-7644f97777-kdp48      Successfully pulled image "polinux/stress" in 1.507s (2.266s including waiting). Image size: 4041495 bytes.
43m         Normal    Pulled                         pod/cpu-app-7644f97777-7mwm6      Successfully pulled image "polinux/stress" in 1.662s (1.662s including waiting). Image size: 4041495 bytes.
43m         Normal    Pulled                         pod/cpu-app-7644f97777-cgh4r      Successfully pulled image "polinux/stress" in 1.691s (1.691s including waiting). Image size: 4041495 bytes.
43m         Normal    Pulled                         pod/cpu-app-7644f97777-lrjr7      Successfully pulled image "polinux/stress" in 1.446s (1.446s including waiting). Image size: 4041495 bytes.
43m         Normal    Pulled                         pod/cpu-app-7644f97777-6gkxz      Successfully pulled image "polinux/stress" in 1.559s (1.559s including waiting). Image size: 4041495 bytes.
40m         Normal    Pulled                         pod/cpu-app-7644f97777-r9966      Successfully pulled image "polinux/stress" in 1.543s (1.543s including waiting). Image size: 4041495 bytes.
40m         Normal    Pulled                         pod/cpu-app-7644f97777-xpcm5      Successfully pulled image "polinux/stress" in 1.466s (1.466s including waiting). Image size: 4041495 bytes.
