LAST SEEN   TYPE      REASON                         OBJECT                                                MESSAGE
8m3s        Normal    SuccessfulRescale              horizontalpodautoscaler/websocket-hpa-custom-metric   New size: 7; reason: pods metric active_connections_per_pod above target
7m48s       Normal    Started                        pod/websocket-server-56c97f4c7-n4bq8                  Started container websocket-server
7m48s       Normal    Created                        pod/websocket-server-56c97f4c7-n4bq8                  Created container: websocket-server
3m48s       Normal    SuccessfulRescale              horizontalpodautoscaler/websocket-hpa-custom-metric   New size: 8; reason: pods metric active_connections_per_pod above target
7m48s       Normal    SuccessfulCreate               replicaset/websocket-server-56c97f4c7                 Created pod: websocket-server-56c97f4c7-n4bq8
7m48s       Normal    ScalingReplicaSet              deployment/websocket-server                           Scaled up replica set websocket-server-56c97f4c7 to 8 from 7
7m48s       Normal    Pulled                         pod/websocket-server-56c97f4c7-n4bq8                  Container image "websocket-server-instrumented:latest" already present on machine
7m48s       Normal    Scheduled                      pod/websocket-server-56c97f4c7-n4bq8                  Successfully assigned default/websocket-server-56c97f4c7-n4bq8 to exp-d-hpa-custom-worker
7m          Normal    Killing                        pod/websocket-loadgen-fb7q7                           Stopping container websocket-loadgen
5m30s       Normal    Pulled                         pod/websocket-loadgen-bc2g8                           Container image "websocket-loadgen:latest" already present on machine
5m30s       Normal    Scheduled                      pod/websocket-loadgen-bc2g8                           Successfully assigned default/websocket-loadgen-bc2g8 to exp-d-hpa-custom-worker
5m30s       Normal    SuccessfulCreate               job/websocket-loadgen                                 Created pod: websocket-loadgen-bc2g8
5m30s       Normal    Started                        pod/websocket-loadgen-bc2g8                           Started container websocket-loadgen
5m30s       Normal    Created                        pod/websocket-loadgen-bc2g8                           Created container: websocket-loadgen
4m33s       Normal    SuccessfulDelete               replicaset/websocket-server-56c97f4c7                 Deleted pod: websocket-server-56c97f4c7-5cjgd
4m33s       Normal    SuccessfulDelete               replicaset/websocket-server-56c97f4c7                 Deleted pod: websocket-server-56c97f4c7-n4bq8
33s         Normal    SuccessfulRescale              horizontalpodautoscaler/websocket-hpa-custom-metric   New size: 6; reason: All metrics below target
4m33s       Normal    Killing                        pod/websocket-server-56c97f4c7-n4bq8                  Stopping container websocket-server
4m33s       Normal    Killing                        pod/websocket-server-56c97f4c7-5cjgd                  Stopping container websocket-server
33s         Normal    ScalingReplicaSet              deployment/websocket-server                           Scaled down replica set websocket-server-56c97f4c7 to 6 from 8
4m18s       Normal    SuccessfulDelete               replicaset/websocket-server-56c97f4c7                 Deleted pod: websocket-server-56c97f4c7-q9xkf
4m18s       Normal    Killing                        pod/websocket-server-56c97f4c7-q9xkf                  Stopping container websocket-server
4m18s       Normal    ScalingReplicaSet              deployment/websocket-server                           Scaled down replica set websocket-server-56c97f4c7 to 5 from 6
4m18s       Normal    SuccessfulRescale              horizontalpodautoscaler/websocket-hpa-custom-metric   New size: 5; reason: All metrics below target
3m48s       Normal    ScalingReplicaSet              deployment/websocket-server                           Scaled up replica set websocket-server-56c97f4c7 to 8 from 5
3m48s       Normal    SuccessfulCreate               replicaset/websocket-server-56c97f4c7                 (combined from similar events): Created pod: websocket-server-56c97f4c7-qsbw8
3m48s       Normal    SuccessfulCreate               replicaset/websocket-server-56c97f4c7                 Created pod: websocket-server-56c97f4c7-jl824
3m48s       Normal    Scheduled                      pod/websocket-server-56c97f4c7-qsbw8                  Successfully assigned default/websocket-server-56c97f4c7-qsbw8 to exp-d-hpa-custom-worker
3m48s       Normal    Scheduled                      pod/websocket-server-56c97f4c7-9dvm4                  Successfully assigned default/websocket-server-56c97f4c7-9dvm4 to exp-d-hpa-custom-worker
3m48s       Normal    Scheduled                      pod/websocket-server-56c97f4c7-jl824                  Successfully assigned default/websocket-server-56c97f4c7-jl824 to exp-d-hpa-custom-worker
3m47s       Normal    Created                        pod/websocket-server-56c97f4c7-jl824                  Created container: websocket-server
3m47s       Normal    Created                        pod/websocket-server-56c97f4c7-9dvm4                  Created container: websocket-server
3m47s       Normal    Started                        pod/websocket-server-56c97f4c7-jl824                  Started container websocket-server
3m47s       Normal    Pulled                         pod/websocket-server-56c97f4c7-jl824                  Container image "websocket-server-instrumented:latest" already present on machine
3m47s       Normal    Started                        pod/websocket-server-56c97f4c7-qsbw8                  Started container websocket-server
3m47s       Normal    Created                        pod/websocket-server-56c97f4c7-qsbw8                  Created container: websocket-server
3m47s       Normal    Pulled                         pod/websocket-server-56c97f4c7-qsbw8                  Container image "websocket-server-instrumented:latest" already present on machine
3m47s       Normal    Pulled                         pod/websocket-server-56c97f4c7-9dvm4                  Container image "websocket-server-instrumented:latest" already present on machine
3m47s       Normal    Started                        pod/websocket-server-56c97f4c7-9dvm4                  Started container websocket-server
3m          Normal    Killing                        pod/websocket-loadgen-bc2g8                           Stopping container websocket-loadgen
33s         Normal    SuccessfulDelete               replicaset/websocket-server-56c97f4c7                 Deleted pod: websocket-server-56c97f4c7-jl824
33s         Normal    SuccessfulDelete               replicaset/websocket-server-56c97f4c7                 Deleted pod: websocket-server-56c97f4c7-9dvm4
33s         Normal    Killing                        pod/websocket-server-56c97f4c7-jl824                  Stopping container websocket-server
33s         Normal    Killing                        pod/websocket-server-56c97f4c7-9dvm4                  Stopping container websocket-server
18s         Normal    SuccessfulRescale              horizontalpodautoscaler/websocket-hpa-custom-metric   New size: 4; reason: All metrics below target
18s         Normal    Killing                        pod/websocket-server-56c97f4c7-7xchg                  Stopping container websocket-server
18s         Normal    SuccessfulDelete               replicaset/websocket-server-56c97f4c7                 Deleted pod: websocket-server-56c97f4c7-qsbw8
18s         Normal    SuccessfulDelete               replicaset/websocket-server-56c97f4c7                 Deleted pod: websocket-server-56c97f4c7-7xchg
18s         Normal    Killing                        pod/websocket-server-56c97f4c7-qsbw8                  Stopping container websocket-server
18s         Normal    ScalingReplicaSet              deployment/websocket-server                           Scaled down replica set websocket-server-56c97f4c7 to 4 from 6
3s          Normal    SuccessfulDelete               replicaset/websocket-server-56c97f4c7                 Deleted pod: websocket-server-56c97f4c7-s2smg
3s          Normal    Killing                        pod/websocket-server-56c97f4c7-pjn6t                  Stopping container websocket-server
3s          Normal    SuccessfulRescale              horizontalpodautoscaler/websocket-hpa-custom-metric   New size: 2; reason: All metrics below target
3s          Normal    SuccessfulDelete               replicaset/websocket-server-56c97f4c7                 Deleted pod: websocket-server-56c97f4c7-pjn6t
3s          Normal    Killing                        pod/websocket-server-56c97f4c7-s2smg                  Stopping container websocket-server
3s          Normal    ScalingReplicaSet              deployment/websocket-server                           (combined from similar events): Scaled down replica set websocket-server-56c97f4c7 to 2 from 4
