LAST SEEN   TYPE      REASON                         OBJECT                            MESSAGE
11m         Normal    Pulled                         pod/cpu-app-7644f97777-gfs86      Successfully pulled image "polinux/stress" in 1.653s (1.653s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-phxbl      Successfully pulled image "polinux/stress" in 2.082s (2.082s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-h546j      Successfully pulled image "polinux/stress" in 1.524s (2.472s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-fxmwm      Successfully pulled image "polinux/stress" in 1.471s (3.12s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-7qg9k      Successfully pulled image "polinux/stress" in 1.612s (3.686s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-wpwsj      Successfully pulled image "polinux/stress" in 1.782s (4.896s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-9rvmc      Successfully pulled image "polinux/stress" in 1.691s (4.163s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-dtmcl      Successfully pulled image "polinux/stress" in 1.844s (5.521s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-b4h94      Successfully pulled image "polinux/stress" in 1.865s (6.025s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-z8cfs      Successfully pulled image "polinux/stress" in 1.473s (6.984s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-b9bvc      Successfully pulled image "polinux/stress" in 1.644s (6.529s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-k2j6j      Successfully pulled image "polinux/stress" in 1.607s (7.629s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-478vs      Successfully pulled image "polinux/stress" in 1.464s (7.988s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-vg85w      Successfully pulled image "polinux/stress" in 1.55s (8.512s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-5sjzj      Successfully pulled image "polinux/stress" in 1.805s (10.308s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-6tx4b      Successfully pulled image "polinux/stress" in 1.814s (8.801s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-8f447      Successfully pulled image "polinux/stress" in 1.64s (9.266s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-w7jmv      Successfully pulled image "polinux/stress" in 1.969s (11.277s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-kvlwh      Successfully pulled image "polinux/stress" in 2.023s (11.277s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-phktm      Successfully pulled image "polinux/stress" in 1.586s (1.586s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-qkfks      Successfully pulled image "polinux/stress" in 1.952s (1.952s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-lq5dm      Successfully pulled image "polinux/stress" in 2.003s (2.003s including waiting). Image size: 4041495 bytes.
11m         Normal    Pulled                         pod/cpu-app-7644f97777-pfdl4      Successfully pulled image "polinux/stress" in 1.894s (3.896s including waiting). Image size: 4041495 bytes.
11m         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/cpu-hpa   invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: did not receive metrics for targeted pods (pods might be unready)
11m         Warning   FailedGetResourceMetric        horizontalpodautoscaler/cpu-hpa   failed to get cpu utilization: did not receive metrics for targeted pods (pods might be unready)
8m6s        Normal    Pulled                         pod/cpu-app-7644f97777-k2j6j      Successfully pulled image "polinux/stress" in 1.87s (1.87s including waiting). Image size: 4041495 bytes.
8m5s        Normal    Pulled                         pod/cpu-app-7644f97777-fxmwm      Successfully pulled image "polinux/stress" in 1.805s (1.805s including waiting). Image size: 4041495 bytes.
8m5s        Normal    Pulled                         pod/cpu-app-7644f97777-5sjzj      Successfully pulled image "polinux/stress" in 2.332s (2.332s including waiting). Image size: 4041495 bytes.
8m5s        Normal    Pulled                         pod/cpu-app-7644f97777-b4h94      Successfully pulled image "polinux/stress" in 1.722s (3.592s including waiting). Image size: 4041495 bytes.
8m3s        Normal    Pulled                         pod/cpu-app-7644f97777-478vs      Successfully pulled image "polinux/stress" in 1.814s (3.62s including waiting). Image size: 4041495 bytes.
8m3s        Normal    Pulled                         pod/cpu-app-7644f97777-z8cfs      Successfully pulled image "polinux/stress" in 1.895s (2.227s including waiting). Image size: 4041495 bytes.
8m3s        Normal    Pulled                         pod/cpu-app-7644f97777-nnc7f      Successfully pulled image "polinux/stress" in 1.672s (4.264s including waiting). Image size: 4041495 bytes.
8m2s        Normal    Pulled                         pod/cpu-app-7644f97777-w7jmv      Successfully pulled image "polinux/stress" in 1.455s (3.682s including waiting). Image size: 4041495 bytes.
8m1s        Normal    Pulled                         pod/cpu-app-7644f97777-gfs86      Successfully pulled image "polinux/stress" in 2.128s (5.748s including waiting). Image size: 4041495 bytes.
8m1s        Normal    Pulled                         pod/cpu-app-7644f97777-kvlwh      Successfully pulled image "polinux/stress" in 1.704s (4.969s including waiting). Image size: 4041495 bytes.
8m          Normal    Pulled                         pod/cpu-app-7644f97777-7qg9k      Successfully pulled image "polinux/stress" in 1.96s (4.639s including waiting). Image size: 4041495 bytes.
7m59s       Normal    Pulled                         pod/cpu-app-7644f97777-b9bvc      Successfully pulled image "polinux/stress" in 1.742s (6.49s including waiting). Image size: 4041495 bytes.
7m59s       Normal    Pulled                         pod/cpu-app-7644f97777-h546j      Successfully pulled image "polinux/stress" in 1.679s (6.649s including waiting). Image size: 4041495 bytes.
7m58s       Normal    Pulled                         pod/cpu-app-7644f97777-9rvmc      Successfully pulled image "polinux/stress" in 1.775s (7.424s including waiting). Image size: 4041495 bytes.
7m58s       Normal    Pulled                         pod/cpu-app-7644f97777-vg85w      Successfully pulled image "polinux/stress" in 1.587s (6.226s including waiting). Image size: 4041495 bytes.
7m57s       Normal    Pulled                         pod/cpu-app-7644f97777-6tx4b      Successfully pulled image "polinux/stress" in 2.212s (7.703s including waiting). Image size: 4041495 bytes.
7m56s       Normal    Pulled                         pod/cpu-app-7644f97777-wpwsj      Successfully pulled image "polinux/stress" in 1.473s (8.176s including waiting). Image size: 4041495 bytes.
7m56s       Normal    Pulled                         pod/cpu-app-7644f97777-phxbl      Successfully pulled image "polinux/stress" in 1.944s (7.175s including waiting). Image size: 4041495 bytes.
7m56s       Normal    Pulled                         pod/cpu-app-7644f97777-8f447      Successfully pulled image "polinux/stress" in 1.525s (6.949s including waiting). Image size: 4041495 bytes.
7m54s       Normal    Pulled                         pod/cpu-app-7644f97777-dtmcl      Successfully pulled image "polinux/stress" in 2.015s (8.19s including waiting). Image size: 4041495 bytes.
7m53s       Normal    Pulled                         pod/cpu-app-7644f97777-phktm      Successfully pulled image "polinux/stress" in 1.573s (1.573s including waiting). Image size: 4041495 bytes.
7m53s       Normal    Pulled                         pod/cpu-app-7644f97777-pfdl4      Successfully pulled image "polinux/stress" in 1.721s (1.721s including waiting). Image size: 4041495 bytes.
7m51s       Normal    Pulled                         pod/cpu-app-7644f97777-lq5dm      Successfully pulled image "polinux/stress" in 2.02s (2.02s including waiting). Image size: 4041495 bytes.
7m50s       Normal    Pulled                         pod/cpu-app-7644f97777-qkfks      Successfully pulled image "polinux/stress" in 1.676s (1.676s including waiting). Image size: 4041495 bytes.
4m34s       Normal    Pulled                         pod/cpu-app-7644f97777-5sjzj      Successfully pulled image "polinux/stress" in 1.977s (1.977s including waiting). Image size: 4041495 bytes.
4m32s       Normal    Pulled                         pod/cpu-app-7644f97777-wpwsj      Successfully pulled image "polinux/stress" in 2.279s (2.28s including waiting). Image size: 4041495 bytes.
4m31s       Normal    Pulled                         pod/cpu-app-7644f97777-nnc7f      Successfully pulled image "polinux/stress" in 1.671s (1.671s including waiting). Image size: 4041495 bytes.
4m31s       Normal    Pulled                         pod/cpu-app-7644f97777-vg85w      Successfully pulled image "polinux/stress" in 1.428s (1.428s including waiting). Image size: 4041495 bytes.
4m30s       Normal    Pulled                         pod/cpu-app-7644f97777-8f447      Successfully pulled image "polinux/stress" in 1.812s (3.483s including waiting). Image size: 4041495 bytes.
4m29s       Normal    Pulled                         pod/cpu-app-7644f97777-phxbl      Successfully pulled image "polinux/stress" in 2.391s (2.82s including waiting). Image size: 4041495 bytes.
4m29s       Normal    Pulled                         pod/cpu-app-7644f97777-fxmwm      Successfully pulled image "polinux/stress" in 2.321s (2.602s including waiting). Image size: 4041495 bytes.
4m28s       Normal    Pulled                         pod/cpu-app-7644f97777-h546j      Successfully pulled image "polinux/stress" in 1.742s (4.227s including waiting). Image size: 4041495 bytes.
4m28s       Normal    Pulled                         pod/cpu-app-7644f97777-b9bvc      Successfully pulled image "polinux/stress" in 1.806s (3.409s including waiting). Image size: 4041495 bytes.
4m27s       Normal    Pulled                         pod/cpu-app-7644f97777-w7jmv      Successfully pulled image "polinux/stress" in 2.012s (4.832s including waiting). Image size: 4041495 bytes.
4m26s       Normal    Pulled                         pod/cpu-app-7644f97777-kvlwh      Successfully pulled image "polinux/stress" in 1.536s (5.763s including waiting). Image size: 4041495 bytes.
4m26s       Normal    Pulled                         pod/cpu-app-7644f97777-gfs86      Successfully pulled image "polinux/stress" in 1.514s (3.924s including waiting). Image size: 4041495 bytes.
4m25s       Normal    Pulled                         pod/cpu-app-7644f97777-478vs      Successfully pulled image "polinux/stress" in 1.507s (4.43s including waiting). Image size: 4041495 bytes.
4m25s       Normal    Pulled                         pod/cpu-app-7644f97777-7qg9k      Successfully pulled image "polinux/stress" in 1.558s (5.39s including waiting). Image size: 4041495 bytes.
4m25s       Normal    Pulled                         pod/cpu-app-7644f97777-k2j6j      Successfully pulled image "polinux/stress" in 1.824s (6.587s including waiting). Image size: 4041495 bytes.
4m23s       Normal    Pulled                         pod/cpu-app-7644f97777-6tx4b      Successfully pulled image "polinux/stress" in 1.711s (6.142s including waiting). Image size: 4041495 bytes.
4m23s       Normal    Pulled                         pod/cpu-app-7644f97777-z8cfs      Successfully pulled image "polinux/stress" in 1.826s (5.216s including waiting). Image size: 4041495 bytes.
4m22s       Normal    Pulled                         pod/cpu-app-7644f97777-b4h94      Successfully pulled image "polinux/stress" in 2.091s (7.678s including waiting). Image size: 4041495 bytes.
4m22s       Normal    Pulled                         pod/cpu-app-7644f97777-dtmcl      Successfully pulled image "polinux/stress" in 1.51s (5.725s including waiting). Image size: 4041495 bytes.
4m20s       Normal    Pulled                         pod/cpu-app-7644f97777-9rvmc      Successfully pulled image "polinux/stress" in 2.236s (9.914s including waiting). Image size: 4041495 bytes.
4m12s       Normal    Pulling                        pod/cpu-app-7644f97777-lq5dm      Pulling image "polinux/stress"
4m10s       Normal    Pulled                         pod/cpu-app-7644f97777-lq5dm      Successfully pulled image "polinux/stress" in 1.909s (1.909s including waiting). Image size: 4041495 bytes.
4m10s       Normal    Pulling                        pod/cpu-app-7644f97777-qkfks      Pulling image "polinux/stress"
4m10s       Normal    Created                        pod/cpu-app-7644f97777-lq5dm      Created container cpu
4m9s        Normal    Started                        pod/cpu-app-7644f97777-lq5dm      Started container cpu
4m7s        Normal    Pulled                         pod/cpu-app-7644f97777-qkfks      Successfully pulled image "polinux/stress" in 2.081s (2.081s including waiting). Image size: 4041495 bytes.
4m7s        Normal    Started                        pod/cpu-app-7644f97777-qkfks      Started container cpu
4m7s        Normal    Created                        pod/cpu-app-7644f97777-qkfks      Created container cpu
4m6s        Normal    Pulling                        pod/cpu-app-7644f97777-phktm      Pulling image "polinux/stress"
4m5s        Normal    Pulling                        pod/cpu-app-7644f97777-pfdl4      Pulling image "polinux/stress"
4m4s        Normal    Created                        pod/cpu-app-7644f97777-phktm      Created container cpu
4m4s        Normal    Pulled                         pod/cpu-app-7644f97777-phktm      Successfully pulled image "polinux/stress" in 1.678s (1.678s including waiting). Image size: 4041495 bytes.
4m4s        Normal    Started                        pod/cpu-app-7644f97777-phktm      Started container cpu
4m3s        Normal    Created                        pod/cpu-app-7644f97777-pfdl4      Created container cpu
4m3s        Normal    Started                        pod/cpu-app-7644f97777-pfdl4      Started container cpu
4m3s        Normal    Pulled                         pod/cpu-app-7644f97777-pfdl4      Successfully pulled image "polinux/stress" in 1.569s (1.569s including waiting). Image size: 4041495 bytes.
98s         Warning   BackOff                        pod/cpu-app-7644f97777-qkfks      Back-off restarting failed container cpu in pod cpu-app-7644f97777-qkfks_default(388a5904-5c26-4891-a01f-af7ee0b1ac0c)
97s         Warning   BackOff                        pod/cpu-app-7644f97777-pfdl4      Back-off restarting failed container cpu in pod cpu-app-7644f97777-pfdl4_default(4a38a3ba-0742-4eac-8bb4-5d473a3114a2)
97s         Warning   BackOff                        pod/cpu-app-7644f97777-phktm      Back-off restarting failed container cpu in pod cpu-app-7644f97777-phktm_default(5901dd2c-22f7-4bdd-8865-702a990d83ec)
97s         Warning   BackOff                        pod/cpu-app-7644f97777-lq5dm      Back-off restarting failed container cpu in pod cpu-app-7644f97777-lq5dm_default(a5974fb8-7b26-45ad-9a89-3112e11fc378)
77s         Warning   FailedComputeMetricsReplicas   horizontalpodautoscaler/cpu-hpa   invalid metrics (1 invalid out of 1), first error is: failed to get cpu resource metric value: failed to get cpu utilization: unable to get metrics for resource cpu: no metrics returned from resource metrics API
72s         Warning   BackOff                        pod/cpu-app-7644f97777-wpwsj      Back-off restarting failed container cpu in pod cpu-app-7644f97777-wpwsj_default(7c7340aa-4220-41f2-924c-b1c0370398f6)
72s         Warning   BackOff                        pod/cpu-app-7644f97777-8f447      Back-off restarting failed container cpu in pod cpu-app-7644f97777-8f447_default(7d4159bf-a6cc-4057-be13-f7fb694f4b26)
71s         Warning   BackOff                        pod/cpu-app-7644f97777-vg85w      Back-off restarting failed container cpu in pod cpu-app-7644f97777-vg85w_default(7d48e7ef-2702-4dce-82fd-e11ad3655ac9)
71s         Warning   BackOff                        pod/cpu-app-7644f97777-6tx4b      Back-off restarting failed container cpu in pod cpu-app-7644f97777-6tx4b_default(403d6c47-5b75-4213-bc3e-20d1d1ec21a3)
70s         Warning   BackOff                        pod/cpu-app-7644f97777-kvlwh      Back-off restarting failed container cpu in pod cpu-app-7644f97777-kvlwh_default(8923b886-2ce3-4b13-8205-9a1a95c73310)
70s         Warning   BackOff                        pod/cpu-app-7644f97777-phxbl      Back-off restarting failed container cpu in pod cpu-app-7644f97777-phxbl_default(aaa94b1c-9aab-4afa-8432-c81b0b2dc566)
69s         Warning   BackOff                        pod/cpu-app-7644f97777-b9bvc      Back-off restarting failed container cpu in pod cpu-app-7644f97777-b9bvc_default(40077d3a-826a-429b-b0f5-c7d036fefcbc)
69s         Warning   BackOff                        pod/cpu-app-7644f97777-nnc7f      Back-off restarting failed container cpu in pod cpu-app-7644f97777-nnc7f_default(f276b4d1-1b74-418b-a132-413bb5890fb2)
69s         Warning   BackOff                        pod/cpu-app-7644f97777-z8cfs      Back-off restarting failed container cpu in pod cpu-app-7644f97777-z8cfs_default(7e683025-5197-4f14-a19f-b625d1359f16)
68s         Warning   BackOff                        pod/cpu-app-7644f97777-b4h94      Back-off restarting failed container cpu in pod cpu-app-7644f97777-b4h94_default(394ee767-d8c4-4d0c-9743-9b7f734d183f)
68s         Warning   BackOff                        pod/cpu-app-7644f97777-5sjzj      Back-off restarting failed container cpu in pod cpu-app-7644f97777-5sjzj_default(2cb8717d-ce92-48f1-aabc-0948194b6060)
64s         Warning   BackOff                        pod/cpu-app-7644f97777-dtmcl      Back-off restarting failed container cpu in pod cpu-app-7644f97777-dtmcl_default(789c82dc-2459-408f-9481-d0ef10f9fc04)
62s         Warning   BackOff                        pod/cpu-app-7644f97777-7qg9k      Back-off restarting failed container cpu in pod cpu-app-7644f97777-7qg9k_default(9264be71-79a8-4238-bb91-51f893b01a58)
62s         Warning   BackOff                        pod/cpu-app-7644f97777-fxmwm      Back-off restarting failed container cpu in pod cpu-app-7644f97777-fxmwm_default(63fb2048-4727-4dbd-921f-976cf96e4a0c)
62s         Warning   FailedGetResourceMetric        horizontalpodautoscaler/cpu-hpa   failed to get cpu utilization: unable to get metrics for resource cpu: no metrics returned from resource metrics API
61s         Warning   BackOff                        pod/cpu-app-7644f97777-w7jmv      Back-off restarting failed container cpu in pod cpu-app-7644f97777-w7jmv_default(7eae5abf-a452-4189-91ea-6f62b05f54b9)
61s         Warning   BackOff                        pod/cpu-app-7644f97777-9rvmc      Back-off restarting failed container cpu in pod cpu-app-7644f97777-9rvmc_default(6b2df702-2848-48b9-874f-90833dce48a4)
60s         Warning   BackOff                        pod/cpu-app-7644f97777-k2j6j      Back-off restarting failed container cpu in pod cpu-app-7644f97777-k2j6j_default(77360ce1-d1ec-4d52-bdad-a15f00b2839c)
60s         Warning   BackOff                        pod/cpu-app-7644f97777-478vs      Back-off restarting failed container cpu in pod cpu-app-7644f97777-478vs_default(4ff97a1c-7761-4249-85f0-bf52b1ea4b6b)
59s         Warning   BackOff                        pod/cpu-app-7644f97777-h546j      Back-off restarting failed container cpu in pod cpu-app-7644f97777-h546j_default(bce19f93-4dc3-4b43-9207-40bcb0c674de)
58s         Warning   BackOff                        pod/cpu-app-7644f97777-gfs86      Back-off restarting failed container cpu in pod cpu-app-7644f97777-gfs86_default(12f163b7-8c97-4a13-a2fa-6bc9b75495f3)
57s         Normal    Pulling                        pod/cpu-app-7644f97777-5sjzj      Pulling image "polinux/stress"
57s         Normal    Pulling                        pod/cpu-app-7644f97777-wpwsj      Pulling image "polinux/stress"
57s         Normal    Pulling                        pod/cpu-app-7644f97777-phxbl      Pulling image "polinux/stress"
57s         Normal    Pulling                        pod/cpu-app-7644f97777-8f447      Pulling image "polinux/stress"
57s         Normal    Pulling                        pod/cpu-app-7644f97777-z8cfs      Pulling image "polinux/stress"
56s         Normal    Pulling                        pod/cpu-app-7644f97777-6tx4b      Pulling image "polinux/stress"
56s         Normal    Pulling                        pod/cpu-app-7644f97777-b4h94      Pulling image "polinux/stress"
56s         Normal    Pulling                        pod/cpu-app-7644f97777-nnc7f      Pulling image "polinux/stress"
56s         Normal    Pulling                        pod/cpu-app-7644f97777-vg85w      Pulling image "polinux/stress"
56s         Normal    Pulling                        pod/cpu-app-7644f97777-b9bvc      Pulling image "polinux/stress"
56s         Normal    Pulling                        pod/cpu-app-7644f97777-kvlwh      Pulling image "polinux/stress"
55s         Normal    Created                        pod/cpu-app-7644f97777-8f447      Created container cpu
55s         Normal    Pulled                         pod/cpu-app-7644f97777-8f447      Successfully pulled image "polinux/stress" in 2.117s (2.117s including waiting). Image size: 4041495 bytes.
55s         Normal    Pulled                         pod/cpu-app-7644f97777-5sjzj      Successfully pulled image "polinux/stress" in 1.916s (1.916s including waiting). Image size: 4041495 bytes.
55s         Normal    Started                        pod/cpu-app-7644f97777-8f447      Started container cpu
55s         Normal    Pulled                         pod/cpu-app-7644f97777-wpwsj      Successfully pulled image "polinux/stress" in 2.175s (2.175s including waiting). Image size: 4041495 bytes.
55s         Normal    Created                        pod/cpu-app-7644f97777-wpwsj      Created container cpu
55s         Normal    Created                        pod/cpu-app-7644f97777-5sjzj      Created container cpu
54s         Normal    Started                        pod/cpu-app-7644f97777-wpwsj      Started container cpu
54s         Normal    Started                        pod/cpu-app-7644f97777-5sjzj      Started container cpu
53s         Normal    Started                        pod/cpu-app-7644f97777-b4h94      Started container cpu
53s         Normal    Pulled                         pod/cpu-app-7644f97777-b4h94      Successfully pulled image "polinux/stress" in 1.545s (2.663s including waiting). Image size: 4041495 bytes.
53s         Normal    Pulled                         pod/cpu-app-7644f97777-z8cfs      Successfully pulled image "polinux/stress" in 1.409s (3.326s including waiting). Image size: 4041495 bytes.
53s         Normal    Pulled                         pod/cpu-app-7644f97777-b9bvc      Successfully pulled image "polinux/stress" in 1.95s (3.126s including waiting). Image size: 4041495 bytes.
53s         Normal    Created                        pod/cpu-app-7644f97777-z8cfs      Created container cpu
53s         Normal    Started                        pod/cpu-app-7644f97777-z8cfs      Started container cpu
53s         Normal    Created                        pod/cpu-app-7644f97777-b4h94      Created container cpu
53s         Normal    Created                        pod/cpu-app-7644f97777-b9bvc      Created container cpu
52s         Normal    Created                        pod/cpu-app-7644f97777-phxbl      Created container cpu
52s         Normal    Pulled                         pod/cpu-app-7644f97777-phxbl      Successfully pulled image "polinux/stress" in 1.472s (4.798s including waiting). Image size: 4041495 bytes.
52s         Normal    Started                        pod/cpu-app-7644f97777-b9bvc      Started container cpu
52s         Normal    Created                        pod/cpu-app-7644f97777-kvlwh      Created container cpu
52s         Normal    Pulled                         pod/cpu-app-7644f97777-kvlwh      Successfully pulled image "polinux/stress" in 1.57s (4.234s including waiting). Image size: 4041495 bytes.
52s         Normal    Pulled                         pod/cpu-app-7644f97777-6tx4b      Successfully pulled image "polinux/stress" in 1.32s (4.447s including waiting). Image size: 4041495 bytes.
51s         Normal    Started                        pod/cpu-app-7644f97777-phxbl      Started container cpu
51s         Normal    Started                        pod/cpu-app-7644f97777-kvlwh      Started container cpu
51s         Normal    Created                        pod/cpu-app-7644f97777-6tx4b      Created container cpu
51s         Normal    Started                        pod/cpu-app-7644f97777-6tx4b      Started container cpu
50s         Normal    Created                        pod/cpu-app-7644f97777-nnc7f      Created container cpu
50s         Normal    Pulling                        pod/cpu-app-7644f97777-dtmcl      Pulling image "polinux/stress"
50s         Normal    Started                        pod/cpu-app-7644f97777-nnc7f      Started container cpu
50s         Normal    Pulled                         pod/cpu-app-7644f97777-nnc7f      Successfully pulled image "polinux/stress" in 1.414s (5.648s including waiting). Image size: 4041495 bytes.
50s         Normal    Created                        pod/cpu-app-7644f97777-vg85w      Created container cpu
50s         Normal    Started                        pod/cpu-app-7644f97777-vg85w      Started container cpu
50s         Normal    Pulled                         pod/cpu-app-7644f97777-vg85w      Successfully pulled image "polinux/stress" in 1.6s (5.399s including waiting). Image size: 4041495 bytes.
49s         Normal    Pulling                        pod/cpu-app-7644f97777-7qg9k      Pulling image "polinux/stress"
48s         Normal    Created                        pod/cpu-app-7644f97777-dtmcl      Created container cpu
48s         Normal    Pulling                        pod/cpu-app-7644f97777-9rvmc      Pulling image "polinux/stress"
48s         Normal    Pulled                         pod/cpu-app-7644f97777-dtmcl      Successfully pulled image "polinux/stress" in 1.7s (1.7s including waiting). Image size: 4041495 bytes.
48s         Normal    Pulling                        pod/cpu-app-7644f97777-w7jmv      Pulling image "polinux/stress"
47s         Normal    Pulling                        pod/cpu-app-7644f97777-fxmwm      Pulling image "polinux/stress"
47s         Normal    Started                        pod/cpu-app-7644f97777-dtmcl      Started container cpu
47s         Normal    Pulling                        pod/cpu-app-7644f97777-478vs      Pulling image "polinux/stress"
46s         Normal    Started                        pod/cpu-app-7644f97777-7qg9k      Started container cpu
46s         Normal    Pulled                         pod/cpu-app-7644f97777-7qg9k      Successfully pulled image "polinux/stress" in 1.694s (2.394s including waiting). Image size: 4041495 bytes.
46s         Normal    Created                        pod/cpu-app-7644f97777-9rvmc      Created container cpu
46s         Normal    Pulled                         pod/cpu-app-7644f97777-9rvmc      Successfully pulled image "polinux/stress" in 1.71s (1.71s including waiting). Image size: 4041495 bytes.
46s         Normal    Pulling                        pod/cpu-app-7644f97777-k2j6j      Pulling image "polinux/stress"
46s         Normal    Created                        pod/cpu-app-7644f97777-7qg9k      Created container cpu
46s         Normal    Started                        pod/cpu-app-7644f97777-9rvmc      Started container cpu
45s         Normal    Pulled                         pod/cpu-app-7644f97777-fxmwm      Successfully pulled image "polinux/stress" in 1.491s (1.491s including waiting). Image size: 4041495 bytes.
45s         Normal    Pulled                         pod/cpu-app-7644f97777-w7jmv      Successfully pulled image "polinux/stress" in 1.486s (2.881s including waiting). Image size: 4041495 bytes.
45s         Normal    Created                        pod/cpu-app-7644f97777-fxmwm      Created container cpu
45s         Normal    Created                        pod/cpu-app-7644f97777-w7jmv      Created container cpu
45s         Normal    Started                        pod/cpu-app-7644f97777-fxmwm      Started container cpu
45s         Normal    Pulling                        pod/cpu-app-7644f97777-h546j      Pulling image "polinux/stress"
45s         Normal    Pulled                         pod/cpu-app-7644f97777-k2j6j      Successfully pulled image "polinux/stress" in 1.462s (1.462s including waiting). Image size: 4041495 bytes.
45s         Normal    Created                        pod/cpu-app-7644f97777-k2j6j      Created container cpu
44s         Normal    Pulling                        pod/cpu-app-7644f97777-gfs86      Pulling image "polinux/stress"
44s         Normal    Started                        pod/cpu-app-7644f97777-w7jmv      Started container cpu
44s         Normal    Started                        pod/cpu-app-7644f97777-k2j6j      Started container cpu
43s         Normal    Pulled                         pod/cpu-app-7644f97777-478vs      Successfully pulled image "polinux/stress" in 2.118s (3.609s including waiting). Image size: 4041495 bytes.
43s         Normal    Started                        pod/cpu-app-7644f97777-478vs      Started container cpu
43s         Normal    Created                        pod/cpu-app-7644f97777-478vs      Created container cpu
43s         Normal    Created                        pod/cpu-app-7644f97777-h546j      Created container cpu
43s         Normal    Pulled                         pod/cpu-app-7644f97777-h546j      Successfully pulled image "polinux/stress" in 1.989s (2.452s including waiting). Image size: 4041495 bytes.
42s         Normal    Started                        pod/cpu-app-7644f97777-h546j      Started container cpu
40s         Normal    Pulled                         pod/cpu-app-7644f97777-gfs86      Successfully pulled image "polinux/stress" in 3.005s (3.611s including waiting). Image size: 4041495 bytes.
40s         Normal    Started                        pod/cpu-app-7644f97777-gfs86      Started container cpu
40s         Normal    Created                        pod/cpu-app-7644f97777-gfs86      Created container cpu
