LAST SEEN   TYPE      REASON                         OBJECT                            MESSAGE
15m         Normal    Started                        pod/cpu-app-bcc7f4b9c-qk8s2       Container started
15m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-jrvr7
15m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-xxhbr       Successfully assigned default/cpu-app-bcc7f4b9c-xxhbr to kind-worker
15m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-jrvr7       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
15m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-8c648       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
15m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-8c648       Successfully assigned default/cpu-app-bcc7f4b9c-8c648 to kind-worker3
15m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-xxhbr
15m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-jrvr7       Successfully assigned default/cpu-app-bcc7f4b9c-jrvr7 to kind-worker2
15m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      Created pod: cpu-app-bcc7f4b9c-8c648
15m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 6 to 9
15m         Normal    Created                        pod/cpu-app-bcc7f4b9c-8c648       Container created
15m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 9; reason: pods metric http_requests_per_second above target
15m         Normal    Created                        pod/cpu-app-bcc7f4b9c-xxhbr       Container created
15m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-xxhbr       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
15m         Normal    Started                        pod/cpu-app-bcc7f4b9c-xxhbr       Container started
15m         Normal    Started                        pod/cpu-app-bcc7f4b9c-jrvr7       Container started
15m         Normal    Started                        pod/cpu-app-bcc7f4b9c-8c648       Container started
15m         Normal    Created                        pod/cpu-app-bcc7f4b9c-jrvr7       Container created
15m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-bxk2h       Readiness probe failed: Get "http://10.244.1.12:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
14m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 9 to 12
14m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 12; reason: pods metric http_requests_per_second above target
14m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-v9wm7       Successfully assigned default/cpu-app-bcc7f4b9c-v9wm7 to kind-worker3
14m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-zfp9z       Successfully assigned default/cpu-app-bcc7f4b9c-zfp9z to kind-worker2
14m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-97z7x       Successfully assigned default/cpu-app-bcc7f4b9c-97z7x to kind-worker
14m         Normal    Created                        pod/cpu-app-bcc7f4b9c-v9wm7       Container created
14m         Normal    Started                        pod/cpu-app-bcc7f4b9c-v9wm7       Container started
14m         Normal    Started                        pod/cpu-app-bcc7f4b9c-97z7x       Container started
14m         Normal    Created                        pod/cpu-app-bcc7f4b9c-97z7x       Container created
14m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-97z7x       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
14m         Normal    Started                        pod/cpu-app-bcc7f4b9c-zfp9z       Container started
14m         Normal    Created                        pod/cpu-app-bcc7f4b9c-zfp9z       Container created
14m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-zfp9z       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
14m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-v9wm7       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
13m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-jrvr7       Readiness probe failed: Get "http://10.244.2.13:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
12m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-qk8s2       Readiness probe failed: Get "http://10.244.3.12:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
12m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-97z7x       Readiness probe failed: Get "http://10.244.3.14:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
12m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 12 to 21
12m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-jdr47       Successfully assigned default/cpu-app-bcc7f4b9c-jdr47 to kind-worker
12m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-tkmz6       Successfully assigned default/cpu-app-bcc7f4b9c-tkmz6 to kind-worker3
12m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 21; reason: pods metric http_requests_per_second above target
12m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-gzp2h       Successfully assigned default/cpu-app-bcc7f4b9c-gzp2h to kind-worker
12m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-v4vtx       Successfully assigned default/cpu-app-bcc7f4b9c-v4vtx to kind-worker3
12m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-bm6z5       Successfully assigned default/cpu-app-bcc7f4b9c-bm6z5 to kind-worker3
12m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-plnbw       Successfully assigned default/cpu-app-bcc7f4b9c-plnbw to kind-worker2
12m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-b7k65       Successfully assigned default/cpu-app-bcc7f4b9c-b7k65 to kind-worker2
12m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-ztfhb       Successfully assigned default/cpu-app-bcc7f4b9c-ztfhb to kind-worker2
12m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-wwmzp       Successfully assigned default/cpu-app-bcc7f4b9c-wwmzp to kind-worker
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-v4vtx       Container created
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-b7k65       Container created
12m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-plnbw       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-plnbw       Container created
12m         Normal    Started                        pod/cpu-app-bcc7f4b9c-plnbw       Container started
12m         Normal    Started                        pod/cpu-app-bcc7f4b9c-wwmzp       Container started
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-wwmzp       Container created
12m         Normal    Started                        pod/cpu-app-bcc7f4b9c-jdr47       Container started
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-jdr47       Container created
12m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-jdr47       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
12m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-wwmzp       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
12m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-ztfhb       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
12m         Normal    Started                        pod/cpu-app-bcc7f4b9c-gzp2h       Container started
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-gzp2h       Container created
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-ztfhb       Container created
12m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-tkmz6       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-tkmz6       Container created
12m         Normal    Started                        pod/cpu-app-bcc7f4b9c-tkmz6       Container started
12m         Normal    Started                        pod/cpu-app-bcc7f4b9c-ztfhb       Container started
12m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-gzp2h       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
12m         Normal    Started                        pod/cpu-app-bcc7f4b9c-v4vtx       Container started
12m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-b7k65       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
12m         Normal    Started                        pod/cpu-app-bcc7f4b9c-b7k65       Container started
12m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-bm6z5       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
12m         Normal    Created                        pod/cpu-app-bcc7f4b9c-bm6z5       Container created
12m         Normal    Started                        pod/cpu-app-bcc7f4b9c-bm6z5       Container started
12m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-v4vtx       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
11m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-2gsfs       Readiness probe failed: Get "http://10.244.2.12:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
11m         Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-gzp2h       Readiness probe failed: Get "http://10.244.3.15:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
11m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-c7m7z       Successfully assigned default/cpu-app-bcc7f4b9c-c7m7z to kind-worker2
11m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-cwvd8       Successfully assigned default/cpu-app-bcc7f4b9c-cwvd8 to kind-worker3
11m         Normal    SuccessfulCreate               replicaset/cpu-app-bcc7f4b9c      (combined from similar events): Created pod: cpu-app-bcc7f4b9c-dmp6b
11m         Normal    ScalingReplicaSet              deployment/cpu-app                Scaled up replica set cpu-app-bcc7f4b9c from 21 to 24
11m         Normal    SuccessfulRescale              horizontalpodautoscaler/cpu-hpa   New size: 24; reason: pods metric http_requests_per_second above target
11m         Normal    Scheduled                      pod/cpu-app-bcc7f4b9c-dmp6b       Successfully assigned default/cpu-app-bcc7f4b9c-dmp6b to kind-worker
11m         Normal    Started                        pod/cpu-app-bcc7f4b9c-c7m7z       Container started
11m         Normal    Created                        pod/cpu-app-bcc7f4b9c-cwvd8       Container created
11m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-dmp6b       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
11m         Normal    Created                        pod/cpu-app-bcc7f4b9c-dmp6b       Container created
11m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-cwvd8       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
11m         Normal    Started                        pod/cpu-app-bcc7f4b9c-dmp6b       Container started
11m         Normal    Pulled                         pod/cpu-app-bcc7f4b9c-c7m7z       Container image "cpu-http-app:latest" already present on machine and can be accessed by the pod
11m         Normal    Created                        pod/cpu-app-bcc7f4b9c-c7m7z       Container created
11m         Normal    Started                        pod/cpu-app-bcc7f4b9c-cwvd8       Container started
9m34s       Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-wwmzp       Readiness probe failed: Get "http://10.244.3.16:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
9m24s       Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-xxhbr       Readiness probe failed: Get "http://10.244.3.13:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
8m44s       Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-ztfhb       Readiness probe failed: Get "http://10.244.2.16:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
8m44s       Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-plnbw       Readiness probe failed: Get "http://10.244.2.15:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
5m8s        Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-tkmz6       Readiness probe failed: Get "http://10.244.1.18:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
2m57s       Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-qqfqx       Readiness probe failed: Get "http://10.244.2.11:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
2m29s       Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-v9wm7       Readiness probe failed: Get "http://10.244.1.15:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
115s        Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-8c648       Readiness probe failed: Get "http://10.244.1.14:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
113s        Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-ftnrr       Readiness probe failed: Get "http://10.244.3.11:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
109s        Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-jdr47       Readiness probe failed: Get "http://10.244.3.17:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
109s        Warning   Unhealthy                      pod/cpu-app-bcc7f4b9c-c7m7z       Readiness probe failed: Get "http://10.244.2.18:8080/healthz": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
